"","year","perc_expl","perc_non_expl","X","Region","Country","Rate","Count","type"
"2773",2014,0.22,0.78,613,"Europe","Finland",51.73,2825,"Sexual Violence"
"2774",2014,0.22,0.78,614,"Europe","Iceland",127.356,419,"Sexual Violence"
"2775",2014,0.22,0.78,615,"Europe","Ireland",40.285,1864,"Sexual Violence"
"2776",2014,0.22,0.78,616,"Europe","Latvia",27.363,553,"Sexual Violence"
"2777",2014,0.22,0.78,617,"Europe","Lithuania",10.67,317,"Sexual Violence"
"2778",2014,0.22,0.78,618,"Europe","Norway",72.851,3746,"Sexual Violence"
"2779",2014,0.22,0.78,619,"Europe","Sweden",174.474,16910,"Sexual Violence"
"2780",2014,0.22,0.78,620,"Europe","Albania",3.349,97,"Sexual Violence"
"2781",2014,0.22,0.78,621,"Europe","Andorra",20.253,16,"Sexual Violence"
"2782",2014,0.22,0.78,622,"Europe","Bosnia and Herzegovina",3.848,134,"Sexual Violence"
"2783",2014,0.22,0.78,623,"Europe","Croatia",14.192,604,"Sexual Violence"
"2784",2014,0.22,0.78,624,"Europe","Greece",4.355,466,"Sexual Violence"
"2785",2014,0.22,0.78,625,"Europe","Holy See",0,0,"Sexual Violence"
"2786",2014,0.22,0.78,626,"Europe","Italy",7.87,4754,"Sexual Violence"
"2787",2014,0.22,0.78,627,"Europe","Malta",17.907,77,"Sexual Violence"
"2788",2014,0.22,0.78,628,"Europe","Montenegro",4.944,31,"Sexual Violence"
"2789",2014,0.22,0.78,629,"Europe","North Macedonia",6.497,135,"Sexual Violence"
"2790",2014,0.22,0.78,630,"Europe","Portugal",22.375,2331,"Sexual Violence"
"2791",2014,0.22,0.78,631,"Europe","Serbia",3.237,288,"Sexual Violence"
"2792",2014,0.22,0.78,632,"Europe","Slovenia",14.32,296,"Sexual Violence"
"2793",2014,0.22,0.78,633,"Europe","Spain",20.24,9468,"Sexual Violence"
"2794",2014,0.22,0.78,634,"Europe","Austria",41.37,3564,"Sexual Violence"
"2795",2014,0.22,0.78,635,"Europe","Belgium",61.465,6897,"Sexual Violence"
"2796",2014,0.22,0.78,636,"Europe","France",48.227,30959,"Sexual Violence"
"2797",2014,0.22,0.78,637,"Europe","Germany",42.921,34959,"Sexual Violence"
"2798",2014,0.22,0.78,638,"Europe","Liechtenstein",21.622,8,"Sexual Violence"
"2799",2014,0.22,0.78,639,"Europe","Luxembourg",64.685,359,"Sexual Violence"
"2800",2014,0.22,0.78,640,"Europe","Monaco",40.541,15,"Sexual Violence"
"2801",2014,0.22,0.78,641,"Europe","Netherlands",25.407,4292,"Sexual Violence"
"2802",2014,0.22,0.78,642,"Europe","Switzerland",33.476,2747,"Sexual Violence"
"2803",2014,0.22,0.78,643,"Oceania","Australia",87.9,20741,"Sexual Violence"
"2804",2014,0.22,0.78,644,"Oceania","New Zealand",81.83,3738,"Sexual Violence"
"2805",2014,0.22,0.78,645,"Oceania","Solomon Islands",NA,NA,"Sexual Violence"
"2806",2015,0.26,0.74,646,"Africa","Burundi",NA,NA,"Sexual Violence"
"2807",2015,0.26,0.74,647,"Africa","Kenya",12.874,6164,"Sexual Violence"
"2808",2015,0.26,0.74,648,"Africa","Madagascar",4.601,1115,"Sexual Violence"
"2809",2015,0.26,0.74,649,"Africa","Mauritius",NA,NA,"Sexual Violence"
"2810",2015,0.26,0.74,650,"Africa","Mozambique",NA,NA,"Sexual Violence"
"2811",2015,0.26,0.74,651,"Africa","Rwanda",NA,NA,"Sexual Violence"
"2812",2015,0.26,0.74,652,"Africa","Uganda",NA,NA,"Sexual Violence"
"2813",2015,0.26,0.74,653,"Africa","United Republic of Tanzania",0.101,52,"Sexual Violence"
"2814",2015,0.26,0.74,654,"Africa","Cameroon",NA,NA,"Sexual Violence"
"2815",2015,0.26,0.74,655,"Africa","Sao Tome and Principe",NA,NA,"Sexual Violence"
"2816",2015,0.26,0.74,656,"Africa","Algeria",8.458,3360,"Sexual Violence"
"2817",2015,0.26,0.74,657,"Africa","Egypt",NA,NA,"Sexual Violence"
"2818",2015,0.26,0.74,658,"Africa","Morocco",10.048,3483,"Sexual Violence"
"2819",2015,0.26,0.74,659,"Africa","Botswana",NA,NA,"Sexual Violence"
"2820",2015,0.26,0.74,660,"Africa","South Africa",93.697,51895,"Sexual Violence"
"2821",2015,0.26,0.74,661,"Africa","Cabo Verde",41.905,220,"Sexual Violence"
"2822",2015,0.26,0.74,662,"Africa","Cote d'Ivoire",NA,NA,"Sexual Violence"
"2823",2015,0.26,0.74,663,"Africa","Guinea",NA,NA,"Sexual Violence"
"2824",2015,0.26,0.74,664,"Africa","Nigeria",NA,NA,"Sexual Violence"
"2825",2015,0.26,0.74,665,"Africa","Senegal",1.729,252,"Sexual Violence"
"2826",2015,0.26,0.74,666,"Africa","Sierra Leone",NA,NA,"Sexual Violence"
"2827",2015,0.26,0.74,667,"Americas","Bahamas",80.749,302,"Sexual Violence"
"2828",2015,0.26,0.74,668,"Americas","Barbados",68.07,194,"Sexual Violence"
"2829",2015,0.26,0.74,669,"Americas","Dominica",0,0,"Sexual Violence"
"2830",2015,0.26,0.74,670,"Americas","Dominican Republic",65.561,6741,"Sexual Violence"
"2831",2015,0.26,0.74,671,"Americas","Grenada",118.182,130,"Sexual Violence"
"2832",2015,0.26,0.74,672,"Americas","Jamaica",70.806,2047,"Sexual Violence"
"2833",2015,0.26,0.74,673,"Americas","Puerto Rico",NA,NA,"Sexual Violence"
"2834",2015,0.26,0.74,674,"Americas","St. Kitts and Nevis",NA,NA,"Sexual Violence"
"2835",2015,0.26,0.74,675,"Americas","St. Vincent and the Grenadines",NA,NA,"Sexual Violence"
"2836",2015,0.26,0.74,676,"Americas","Trinidad and Tobago",50.73,695,"Sexual Violence"
"2837",2015,0.26,0.74,677,"Americas","Belize",51.247,185,"Sexual Violence"
"2838",2015,0.26,0.74,678,"Americas","Costa Rica",149.443,7245,"Sexual Violence"
"2839",2015,0.26,0.74,679,"Americas","El Salvador",70.198,4440,"Sexual Violence"
"2840",2015,0.26,0.74,680,"Americas","Guatemala",65.844,10701,"Sexual Violence"
"2841",2015,0.26,0.74,681,"Americas","Honduras",16.284,1484,"Sexual Violence"
"2842",2015,0.26,0.74,682,"Americas","Mexico",29.237,35628,"Sexual Violence"
"2843",2015,0.26,0.74,683,"Americas","Nicaragua",NA,NA,"Sexual Violence"
"2844",2015,0.26,0.74,684,"Americas","Panama",79.435,3152,"Sexual Violence"
"2845",2015,0.26,0.74,685,"Americas","Bermuda",132.813,85,"Sexual Violence"
"2846",2015,0.26,0.74,686,"Americas","Canada",76.204,27454,"Sexual Violence"
"2847",2015,0.26,0.74,687,"Americas","Argentina",37.409,16114,"Sexual Violence"
"2848",2015,0.26,0.74,688,"Americas","Bolivia (Plurinational State of)",NA,NA,"Sexual Violence"
"2849",2015,0.26,0.74,689,"Americas","Brazil",NA,NA,"Sexual Violence"
"2850",2015,0.26,0.74,690,"Americas","Chile",65.262,11727,"Sexual Violence"
"2851",2015,0.26,0.74,691,"Americas","Colombia",46.537,22115,"Sexual Violence"
"2852",2015,0.26,0.74,692,"Americas","Ecuador",64.977,10534,"Sexual Violence"
"2853",2015,0.26,0.74,693,"Americas","Guyana",49.544,380,"Sexual Violence"
"2854",2015,0.26,0.74,694,"Americas","Paraguay",74.211,4964,"Sexual Violence"
"2855",2015,0.26,0.74,695,"Americas","Peru",30.18,9196,"Sexual Violence"
"2856",2015,0.26,0.74,696,"Americas","Uruguay",46.366,1582,"Sexual Violence"
"2857",2015,0.26,0.74,697,"Asia","Kazakhstan",2.658,467,"Sexual Violence"
"2858",2015,0.26,0.74,698,"Asia","Tajikistan",NA,NA,"Sexual Violence"
"2859",2015,0.26,0.74,699,"Asia","Hong Kong Special Administrative Region of China",NA,NA,"Sexual Violence"
"2860",2015,0.26,0.74,700,"Asia","Japan",6.19,7922,"Sexual Violence"
"2861",2015,0.26,0.74,701,"Asia","Macao Special Administrative Region of China",9.468,57,"Sexual Violence"
"2862",2015,0.26,0.74,702,"Asia","Mongolia",11.975,359,"Sexual Violence"
"2863",2015,0.26,0.74,703,"Asia","Republic of Korea",41.883,21286,"Sexual Violence"
"2864",2015,0.26,0.74,704,"Asia","Indonesia",1.95,5039,"Sexual Violence"
"2865",2015,0.26,0.74,705,"Asia","Myanmar",NA,NA,"Sexual Violence"
"2866",2015,0.26,0.74,706,"Asia","Philippines",NA,NA,"Sexual Violence"
"2867",2015,0.26,0.74,707,"Asia","Singapore",26.037,1456,"Sexual Violence"
"2868",2015,0.26,0.74,708,"Asia","Thailand",5.884,4043,"Sexual Violence"
"2869",2015,0.26,0.74,709,"Asia","Timor-Leste",4.599,55,"Sexual Violence"
"2870",2015,0.26,0.74,710,"Asia","Bhutan",9.341,68,"Sexual Violence"
"2871",2015,0.26,0.74,711,"Asia","India",NA,NA,"Sexual Violence"
"2872",2015,0.26,0.74,712,"Asia","Maldives",NA,NA,"Sexual Violence"
"2873",2015,0.26,0.74,713,"Asia","Pakistan",1.821,3632,"Sexual Violence"
"2874",2015,0.26,0.74,714,"Asia","Sri Lanka",27.726,5797,"Sexual Violence"
"2875",2015,0.26,0.74,715,"Asia","Armenia",4.101,120,"Sexual Violence"
"2876",2015,0.26,0.74,716,"Asia","Azerbaijan",NA,NA,"Sexual Violence"
"2877",2015,0.26,0.74,717,"Asia","Bahrain",NA,NA,"Sexual Violence"
"2878",2015,0.26,0.74,718,"Asia","Cyprus",2.929,34,"Sexual Violence"
"2879",2015,0.26,0.74,719,"Asia","Georgia",NA,NA,"Sexual Violence"
"2880",2015,0.26,0.74,720,"Asia","Israel",NA,NA,"Sexual Violence"
"2881",2015,0.26,0.74,721,"Asia","Kuwait",NA,NA,"Sexual Violence"
"2882",2015,0.26,0.74,722,"Asia","Lebanon",3.153,206,"Sexual Violence"
"2883",2015,0.26,0.74,723,"Asia","Oman",3.258,139,"Sexual Violence"
"2884",2015,0.26,0.74,724,"Asia","Saudi Arabia",0.129,41,"Sexual Violence"
"2885",2015,0.26,0.74,725,"Asia","State of Palestine",NA,NA,"Sexual Violence"
"2886",2015,0.26,0.74,726,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"2887",2015,0.26,0.74,727,"Asia","Turkey",50.437,39608,"Sexual Violence"
"2888",2015,0.26,0.74,728,"Asia","United Arab Emirates",4.081,378,"Sexual Violence"
"2889",2015,0.26,0.74,729,"Asia","Yemen",NA,NA,"Sexual Violence"
"2890",2015,0.26,0.74,730,"Europe","Belarus",NA,NA,"Sexual Violence"
"2891",2015,0.26,0.74,731,"Europe","Bulgaria",8.375,603,"Sexual Violence"
"2892",2015,0.26,0.74,732,"Europe","Czech Republic",13.414,1422,"Sexual Violence"
"2893",2015,0.26,0.74,733,"Europe","Hungary",17.243,1686,"Sexual Violence"
"2894",2015,0.26,0.74,734,"Europe","Poland",7.244,2755,"Sexual Violence"
"2895",2015,0.26,0.74,735,"Europe","Republic of Moldova",NA,NA,"Sexual Violence"
"2896",2015,0.26,0.74,736,"Europe","Romania",8.733,1740,"Sexual Violence"
"2897",2015,0.26,0.74,737,"Europe","Russian Federation",11.163,16184,"Sexual Violence"
"2898",2015,0.26,0.74,738,"Europe","Slovakia",11.865,645,"Sexual Violence"
"2899",2015,0.26,0.74,739,"Europe","Ukraine",NA,NA,"Sexual Violence"
"2900",2015,0.26,0.74,740,"Europe","Denmark",45.896,2611,"Sexual Violence"
"2901",2015,0.26,0.74,741,"Europe","Estonia",42.814,563,"Sexual Violence"
"2902",2015,0.26,0.74,742,"Europe","Finland",50.885,2789,"Sexual Violence"
"2903",2015,0.26,0.74,743,"Europe","Iceland",133.939,442,"Sexual Violence"
"2904",2015,0.26,0.74,744,"Europe","Ireland",44.626,2076,"Sexual Violence"
"2905",2015,0.26,0.74,745,"Europe","Latvia",23.323,466,"Sexual Violence"
"2906",2015,0.26,0.74,746,"Europe","Lithuania",8.97,263,"Sexual Violence"
"2907",2015,0.26,0.74,747,"Europe","Norway",83.827,4359,"Sexual Violence"
"2908",2015,0.26,0.74,748,"Europe","Sweden",156.037,15237,"Sexual Violence"
"2909",2015,0.26,0.74,749,"Europe","Albania",5.154,149,"Sexual Violence"
"2910",2015,0.26,0.74,750,"Europe","Andorra",14.103,11,"Sexual Violence"
"2911",2015,0.26,0.74,751,"Europe","Bosnia and Herzegovina",4.783,164,"Sexual Violence"
"2912",2015,0.26,0.74,752,"Europe","Croatia",14.292,605,"Sexual Violence"
"2913",2015,0.26,0.74,753,"Europe","Greece",5.197,554,"Sexual Violence"
"2914",2015,0.26,0.74,754,"Europe","Holy See",0,0,"Sexual Violence"
"2915",2015,0.26,0.74,755,"Europe","Italy",7.447,4511,"Sexual Violence"
"2916",2015,0.26,0.74,756,"Europe","Malta",23.963,104,"Sexual Violence"
"2917",2015,0.26,0.74,757,"Europe","Montenegro",4.147,26,"Sexual Violence"
"2918",2015,0.26,0.74,758,"Europe","North Macedonia",5.772,120,"Sexual Violence"
"2919",2015,0.26,0.74,759,"Europe","Portugal",23.582,2445,"Sexual Violence"
"2920",2015,0.26,0.74,760,"Europe","Serbia",2.828,251,"Sexual Violence"
"2921",2015,0.26,0.74,761,"Europe","Slovenia",12.458,258,"Sexual Violence"
"2922",2015,0.26,0.74,762,"Europe","Spain",21.145,9869,"Sexual Violence"
"2923",2015,0.26,0.74,763,"Europe","Austria",40.085,3479,"Sexual Violence"
"2924",2015,0.26,0.74,764,"Europe","Belgium",59.727,6742,"Sexual Violence"
"2925",2015,0.26,0.74,765,"Europe","France",51.639,33283,"Sexual Violence"
"2926",2015,0.26,0.74,766,"Europe","Germany",41.895,34265,"Sexual Violence"
"2927",2015,0.26,0.74,767,"Europe","Liechtenstein",24.324,9,"Sexual Violence"
"2928",2015,0.26,0.74,768,"Europe","Luxembourg",57.848,328,"Sexual Violence"
"2929",2015,0.26,0.74,769,"Europe","Monaco",15.789,6,"Sexual Violence"
"2930",2015,0.26,0.74,770,"Europe","Netherlands",24.542,4157,"Sexual Violence"
"2931",2015,0.26,0.74,771,"Europe","Switzerland",32.662,2710,"Sexual Violence"
"2932",2015,0.26,0.74,772,"Oceania","Australia",91.706,21948,"Sexual Violence"
"2933",2015,0.26,0.74,773,"Oceania","New Zealand",111.658,5153,"Sexual Violence"
"2934",2015,0.26,0.74,774,"Oceania","Solomon Islands",NA,NA,"Sexual Violence"
"2935",2016,0.31,0.69,775,"Africa","Burundi",NA,NA,"Sexual Violence"
"2936",2016,0.31,0.69,776,"Africa","Kenya",12.697,6228,"Sexual Violence"
"2937",2016,0.31,0.69,777,"Africa","Madagascar",NA,NA,"Sexual Violence"
"2938",2016,0.31,0.69,778,"Africa","Mauritius",NA,NA,"Sexual Violence"
"2939",2016,0.31,0.69,779,"Africa","Mozambique",NA,NA,"Sexual Violence"
"2940",2016,0.31,0.69,780,"Africa","Rwanda",NA,NA,"Sexual Violence"
"2941",2016,0.31,0.69,781,"Africa","Uganda",49.303,19548,"Sexual Violence"
"2942",2016,0.31,0.69,782,"Africa","United Republic of Tanzania",NA,NA,"Sexual Violence"
"2943",2016,0.31,0.69,783,"Africa","Cameroon",NA,NA,"Sexual Violence"
"2944",2016,0.31,0.69,784,"Africa","Sao Tome and Principe",NA,NA,"Sexual Violence"
"2945",2016,0.31,0.69,785,"Africa","Algeria",NA,NA,"Sexual Violence"
"2946",2016,0.31,0.69,786,"Africa","Egypt",NA,NA,"Sexual Violence"
"2947",2016,0.31,0.69,787,"Africa","Morocco",8.025,2819,"Sexual Violence"
"2948",2016,0.31,0.69,788,"Africa","Botswana",NA,NA,"Sexual Violence"
"2949",2016,0.31,0.69,789,"Africa","South Africa",88.35,49660,"Sexual Violence"
"2950",2016,0.31,0.69,790,"Africa","Cabo Verde",NA,NA,"Sexual Violence"
"2951",2016,0.31,0.69,791,"Africa","Cote d'Ivoire",NA,NA,"Sexual Violence"
"2952",2016,0.31,0.69,792,"Africa","Guinea",NA,NA,"Sexual Violence"
"2953",2016,0.31,0.69,793,"Africa","Nigeria",NA,NA,"Sexual Violence"
"2954",2016,0.31,0.69,794,"Africa","Senegal",0.854,128,"Sexual Violence"
"2955",2016,0.31,0.69,795,"Africa","Sierra Leone",NA,NA,"Sexual Violence"
"2956",2016,0.31,0.69,796,"Americas","Bahamas",78.571,297,"Sexual Violence"
"2957",2016,0.31,0.69,797,"Americas","Barbados",63.636,182,"Sexual Violence"
"2958",2016,0.31,0.69,798,"Americas","Dominica",0,0,"Sexual Violence"
"2959",2016,0.31,0.69,799,"Americas","Dominican Republic",62.579,6507,"Sexual Violence"
"2960",2016,0.31,0.69,800,"Americas","Grenada",208.182,229,"Sexual Violence"
"2961",2016,0.31,0.69,801,"Americas","Jamaica",53.889,1566,"Sexual Violence"
"2962",2016,0.31,0.69,802,"Americas","Puerto Rico",NA,NA,"Sexual Violence"
"2963",2016,0.31,0.69,803,"Americas","St. Kitts and Nevis",NA,NA,"Sexual Violence"
"2964",2016,0.31,0.69,804,"Americas","St. Vincent and the Grenadines",99.083,108,"Sexual Violence"
"2965",2016,0.31,0.69,805,"Americas","Trinidad and Tobago",NA,NA,"Sexual Violence"
"2966",2016,0.31,0.69,806,"Americas","Belize",NA,NA,"Sexual Violence"
"2967",2016,0.31,0.69,807,"Americas","Costa Rica",153.072,7499,"Sexual Violence"
"2968",2016,0.31,0.69,808,"Americas","El Salvador",40.623,2582,"Sexual Violence"
"2969",2016,0.31,0.69,809,"Americas","Guatemala",62.594,10380,"Sexual Violence"
"2970",2016,0.31,0.69,810,"Americas","Honduras",16.633,1542,"Sexual Violence"
"2971",2016,0.31,0.69,811,"Americas","Mexico",29.641,36557,"Sexual Violence"
"2972",2016,0.31,0.69,812,"Americas","Nicaragua",NA,NA,"Sexual Violence"
"2973",2016,0.31,0.69,813,"Americas","Panama",80.431,3247,"Sexual Violence"
"2974",2016,0.31,0.69,814,"Americas","Bermuda",142.857,90,"Sexual Violence"
"2975",2016,0.31,0.69,815,"Americas","Canada",83.8,30489,"Sexual Violence"
"2976",2016,0.31,0.69,816,"Americas","Argentina",28.556,12424,"Sexual Violence"
"2977",2016,0.31,0.69,817,"Americas","Bolivia (Plurinational State of)",NA,NA,"Sexual Violence"
"2978",2016,0.31,0.69,818,"Americas","Brazil",NA,NA,"Sexual Violence"
"2979",2016,0.31,0.69,819,"Americas","Chile",67.346,12263,"Sexual Violence"
"2980",2016,0.31,0.69,820,"Americas","Colombia",44.419,21399,"Sexual Violence"
"2981",2016,0.31,0.69,821,"Americas","Ecuador",65.035,10725,"Sexual Violence"
"2982",2016,0.31,0.69,822,"Americas","Guyana",37.484,289,"Sexual Violence"
"2983",2016,0.31,0.69,823,"Americas","Paraguay",71.806,4867,"Sexual Violence"
"2984",2016,0.31,0.69,824,"Americas","Peru",29.26,9049,"Sexual Violence"
"2985",2016,0.31,0.69,825,"Americas","Uruguay",46.583,1595,"Sexual Violence"
"2986",2016,0.31,0.69,826,"Asia","Kazakhstan",NA,NA,"Sexual Violence"
"2987",2016,0.31,0.69,827,"Asia","Tajikistan",NA,NA,"Sexual Violence"
"2988",2016,0.31,0.69,828,"Asia","Hong Kong Special Administrative Region of China",NA,NA,"Sexual Violence"
"2989",2016,0.31,0.69,829,"Asia","Japan",5.617,7177,"Sexual Violence"
"2990",2016,0.31,0.69,830,"Asia","Macao Special Administrative Region of China",9.462,58,"Sexual Violence"
"2991",2016,0.31,0.69,831,"Asia","Mongolia",9.49,290,"Sexual Violence"
"2992",2016,0.31,0.69,832,"Asia","Republic of Korea",43.544,22200,"Sexual Violence"
"2993",2016,0.31,0.69,833,"Asia","Indonesia",2.006,5247,"Sexual Violence"
"2994",2016,0.31,0.69,834,"Asia","Myanmar",NA,NA,"Sexual Violence"
"2995",2016,0.31,0.69,835,"Asia","Philippines",NA,NA,"Sexual Violence"
"2996",2016,0.31,0.69,836,"Asia","Singapore",25.31,1431,"Sexual Violence"
"2997",2016,0.31,0.69,837,"Asia","Thailand",5.494,3789,"Sexual Violence"
"2998",2016,0.31,0.69,838,"Asia","Timor-Leste",13.29,162,"Sexual Violence"
"2999",2016,0.31,0.69,839,"Asia","Bhutan",10.448,77,"Sexual Violence"
"3000",2016,0.31,0.69,840,"Asia","India",NA,NA,"Sexual Violence"
"3001",2016,0.31,0.69,841,"Asia","Maldives",NA,NA,"Sexual Violence"
"3002",2016,0.31,0.69,842,"Asia","Pakistan",1.887,3842,"Sexual Violence"
"3003",2016,0.31,0.69,843,"Asia","Sri Lanka",27.591,5800,"Sexual Violence"
"3004",2016,0.31,0.69,844,"Asia","Armenia",4.019,118,"Sexual Violence"
"3005",2016,0.31,0.69,845,"Asia","Azerbaijan",1.078,105,"Sexual Violence"
"3006",2016,0.31,0.69,846,"Asia","Bahrain",NA,NA,"Sexual Violence"
"3007",2016,0.31,0.69,847,"Asia","Cyprus",3.675,43,"Sexual Violence"
"3008",2016,0.31,0.69,848,"Asia","Georgia",NA,NA,"Sexual Violence"
"3009",2016,0.31,0.69,849,"Asia","Israel",NA,NA,"Sexual Violence"
"3010",2016,0.31,0.69,850,"Asia","Kuwait",NA,NA,"Sexual Violence"
"3011",2016,0.31,0.69,851,"Asia","Lebanon",2.815,189,"Sexual Violence"
"3012",2016,0.31,0.69,852,"Asia","Oman",2.992,134,"Sexual Violence"
"3013",2016,0.31,0.69,853,"Asia","Saudi Arabia",NA,NA,"Sexual Violence"
"3014",2016,0.31,0.69,854,"Asia","State of Palestine",NA,NA,"Sexual Violence"
"3015",2016,0.31,0.69,855,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"3016",2016,0.31,0.69,856,"Asia","Turkey",42.876,34227,"Sexual Violence"
"3017",2016,0.31,0.69,857,"Asia","United Arab Emirates",4.754,445,"Sexual Violence"
"3018",2016,0.31,0.69,858,"Asia","Yemen",NA,NA,"Sexual Violence"
"3019",2016,0.31,0.69,859,"Europe","Belarus",NA,NA,"Sexual Violence"
"3020",2016,0.31,0.69,860,"Europe","Bulgaria",7.746,554,"Sexual Violence"
"3021",2016,0.31,0.69,861,"Europe","Czech Republic",13.118,1393,"Sexual Violence"
"3022",2016,0.31,0.69,862,"Europe","Hungary",6.152,600,"Sexual Violence"
"3023",2016,0.31,0.69,863,"Europe","Poland",8.305,3155,"Sexual Violence"
"3024",2016,0.31,0.69,864,"Europe","Republic of Moldova",NA,NA,"Sexual Violence"
"3025",2016,0.31,0.69,865,"Europe","Romania",9.037,1789,"Sexual Violence"
"3026",2016,0.31,0.69,866,"Europe","Russian Federation",11.138,16181,"Sexual Violence"
"3027",2016,0.31,0.69,867,"Europe","Slovakia",12.054,656,"Sexual Violence"
"3028",2016,0.31,0.69,868,"Europe","Ukraine",NA,NA,"Sexual Violence"
"3029",2016,0.31,0.69,869,"Europe","Denmark",66.416,3793,"Sexual Violence"
"3030",2016,0.31,0.69,870,"Europe","Estonia",NA,NA,"Sexual Violence"
"3031",2016,0.31,0.69,871,"Europe","Finland",57.985,3188,"Sexual Violence"
"3032",2016,0.31,0.69,872,"Europe","Iceland",150,498,"Sexual Violence"
"3033",2016,0.31,0.69,873,"Europe","Ireland",47.466,2229,"Sexual Violence"
"3034",2016,0.31,0.69,874,"Europe","Latvia",11.145,220,"Sexual Violence"
"3035",2016,0.31,0.69,875,"Europe","Lithuania",7.197,208,"Sexual Violence"
"3036",2016,0.31,0.69,876,"Europe","Norway",105.885,5560,"Sexual Violence"
"3037",2016,0.31,0.69,877,"Europe","Sweden",179.758,17681,"Sexual Violence"
"3038",2016,0.31,0.69,878,"Europe","Albania",4.158,120,"Sexual Violence"
"3039",2016,0.31,0.69,879,"Europe","Andorra",NA,NA,"Sexual Violence"
"3040",2016,0.31,0.69,880,"Europe","Bosnia and Herzegovina",4.223,143,"Sexual Violence"
"3041",2016,0.31,0.69,881,"Europe","Croatia",16.061,676,"Sexual Violence"
"3042",2016,0.31,0.69,882,"Europe","Greece",4.644,493,"Sexual Violence"
"3043",2016,0.31,0.69,883,"Europe","Holy See",NA,NA,"Sexual Violence"
"3044",2016,0.31,0.69,884,"Europe","Italy",7.439,4513,"Sexual Violence"
"3045",2016,0.31,0.69,885,"Europe","Malta",NA,NA,"Sexual Violence"
"3046",2016,0.31,0.69,886,"Europe","Montenegro",3.509,22,"Sexual Violence"
"3047",2016,0.31,0.69,887,"Europe","North Macedonia",5.478,114,"Sexual Violence"
"3048",2016,0.31,0.69,888,"Europe","Portugal",23.949,2473,"Sexual Violence"
"3049",2016,0.31,0.69,889,"Europe","Serbia",3.196,283,"Sexual Violence"
"3050",2016,0.31,0.69,890,"Europe","Slovenia",17.165,356,"Sexual Violence"
"3051",2016,0.31,0.69,891,"Europe","Spain",23.253,10844,"Sexual Violence"
"3052",2016,0.31,0.69,892,"Europe","Austria",50.2,4391,"Sexual Violence"
"3053",2016,0.31,0.69,893,"Europe","Belgium",64.057,7273,"Sexual Violence"
"3054",2016,0.31,0.69,894,"Europe","France",58.135,37595,"Sexual Violence"
"3055",2016,0.31,0.69,895,"Europe","Germany",45.217,37166,"Sexual Violence"
"3056",2016,0.31,0.69,896,"Europe","Liechtenstein",23.684,9,"Sexual Violence"
"3057",2016,0.31,0.69,897,"Europe","Luxembourg",72.366,419,"Sexual Violence"
